time,cur_price,exe_quantity,short_lvl1_price,short_lvl1_quantity,long_lvl1_price,long_lvl1_quantity,long_or_short,All_short_quantity,All_long_quantity
[14:33:26-612217],10755,10,10755.0,266.0,10754.0,586.0,2,11388.0,16859.0
[14:33:26-613678],10755,64,10755.0,202.0,10754.0,586.0,2,11324.0,16859.0
[14:33:26-616098],10755,6,10755.0,196.0,10754.0,595.0,2,11318.0,16868.0
[14:33:26-617409],10755,6,10755.0,190.0,10754.0,595.0,2,11312.0,16868.0
[14:33:26-618815],10755,50,10755.0,140.0,10754.0,595.0,2,11262.0,16868.0
[14:33:26-620419],10755,2,10755.0,138.0,10754.0,595.0,2,11260.0,16868.0
[14:33:26-621859],10755,2,10755.0,136.0,10754.0,595.0,2,11258.0,16868.0
[14:33:26-656992],10755,105,10755.0,31.0,10754.0,595.0,2,11153.0,16868.0
[14:33:26-658682],10755,1,10755.0,30.0,10754.0,595.0,2,11152.0,16868.0
[14:33:26-659017],10755,4,10755.0,26.0,10754.0,595.0,2,11148.0,16868.0
[14:33:26-660419],10755,5,10755.0,21.0,10754.0,595.0,2,11143.0,16868.0
[14:33:26-661698],10755,21,,,,,2,,
[14:33:37-234532],10756,1,10756.0,944.0,10755.0,369.0,2,11048.0,17138.0
[14:33:43-543063],10756,20,10756.0,824.0,10755.0,341.0,2,10928.0,17010.0
[14:33:54-764212],10755,1,10756.0,974.0,10755.0,341.0,1,11178.0,17088.0
[14:34:20-754522],10755,3,10756.0,1057.0,10755.0,428.0,1,11261.0,17375.0
[14:34:20-760715],10755,11,10756.0,1057.0,10755.0,417.0,1,11261.0,17364.0
[14:34:20-761772],10755,100,10756.0,1057.0,10755.0,317.0,1,11261.0,17264.0
[14:34:20-762919],10755,2,10756.0,1057.0,10755.0,315.0,1,11261.0,17262.0
[14:34:20-764444],10755,40,10756.0,1057.0,10755.0,275.0,1,11261.0,17222.0
[14:34:20-766037],10755,9,10756.0,1057.0,10755.0,266.0,1,11261.0,17213.0
[14:34:20-767141],10755,5,10756.0,1057.0,10755.0,261.0,1,11261.0,17208.0
[14:34:20-769690],10755,3,10756.0,1057.0,10755.0,258.0,1,11261.0,17205.0
[14:34:20-771101],10755,2,10756.0,1057.0,10755.0,256.0,1,11261.0,17203.0
[14:34:20-773511],10755,111,10756.0,1057.0,10755.0,145.0,1,11261.0,17092.0
[14:34:20-776402],10755,7,10756.0,1057.0,10755.0,138.0,1,11261.0,17085.0
[14:34:20-777510],10755,1,10756.0,1057.0,10755.0,137.0,1,11261.0,17084.0
[14:34:20-778898],10755,2,10756.0,1057.0,10755.0,135.0,1,11261.0,17082.0
[14:34:20-780334],10755,133,10756.0,1057.0,10755.0,2.0,1,11261.0,16949.0
[14:34:20-781768],10755,2,10755.0,37.0,10754.0,773.0,1,11298.0,16947.0
[14:35:01-337881],10755,100,10755.0,38.0,10754.0,850.0,2,11294.0,17048.0
[14:35:01-339565],10755,12,10755.0,26.0,10754.0,850.0,2,11282.0,17048.0
[14:35:01-339974],10755,1,10755.0,25.0,10754.0,850.0,2,11281.0,17048.0
[14:35:01-341403],10755,3,10755.0,22.0,10754.0,850.0,2,11278.0,17048.0
[14:35:01-342712],10755,2,10755.0,20.0,10754.0,850.0,2,11276.0,17048.0
[14:35:01-344159],10755,3,10755.0,17.0,10754.0,850.0,2,11273.0,17048.0
[14:35:01-345491],10755,17,,,,,2,,
[14:35:12-148544],10755,30,10756.0,974.0,10755.0,35.0,1,11178.0,17255.0
[14:35:22-668217],10755,17,10756.0,992.0,10755.0,28.0,1,11196.0,17488.0
[14:35:31-899179],10755,2,10756.0,997.0,10755.0,261.0,1,11301.0,17721.0
[14:36:24-264182],10755,2,10756.0,1052.0,10755.0,248.0,1,11356.0,17618.0
[14:36:24-432284],10755,2,10756.0,1052.0,10755.0,246.0,1,11356.0,17616.0
[14:36:25-035800],10755,126,10756.0,1052.0,10755.0,120.0,1,11356.0,17490.0
[14:36:25-037712],10755,1,10756.0,1052.0,10755.0,119.0,1,11356.0,17489.0
[14:36:25-039155],10755,13,10756.0,1052.0,10755.0,106.0,1,11356.0,17476.0
[14:36:25-040668],10755,7,10756.0,1052.0,10755.0,99.0,1,11356.0,17469.0
[14:36:25-043452],10755,3,10756.0,1052.0,10755.0,96.0,1,11356.0,17466.0
[14:36:25-046440],10755,7,10756.0,1052.0,10755.0,89.0,1,11356.0,17459.0
[14:36:25-049293],10755,1,10756.0,1052.0,10755.0,88.0,1,11356.0,17458.0
[14:36:25-052692],10755,1,10756.0,1052.0,10755.0,87.0,1,11356.0,17457.0
[14:36:25-054138],10755,1,10756.0,1052.0,10755.0,86.0,1,11356.0,17456.0
[14:36:25-055681],10755,1,10756.0,1052.0,10755.0,85.0,1,11356.0,17455.0
[14:36:25-060140],10755,39,10756.0,1052.0,10755.0,46.0,1,11356.0,17416.0
[14:36:25-068672],10755,46,,,,,1,,
[14:36:32-079435],10755,1,10755.0,70.0,10754.0,1042.0,2,11421.0,17370.0
[14:36:32-081425],10755,70,10756.0,1047.0,10754.0,1042.0,2,11351.0,17370.0
[14:36:38-176197],10755,3,10755.0,7.0,10754.0,1042.0,1,11358.0,17370.0
[14:36:38-178057],10755,7,10756.0,1047.0,10754.0,1042.0,2,11351.0,17370.0
[14:37:00-357949],10755,2,10756.0,1047.0,10755.0,46.0,2,11351.0,17566.0
[14:37:07-920387],10755,46,10755.0,4.0,10754.0,1042.0,1,11305.0,17520.0
[14:37:23-004172],10755,1,10755.0,8.0,10754.0,1142.0,2,11309.0,17620.0
[14:37:23-132471],10755,8,10756.0,1047.0,10754.0,1142.0,2,11301.0,17620.0
[14:38:51-591662],10755,10,10755.0,927.0,10754.0,1012.0,2,12229.0,17490.0
[14:39:08-529018],10755,200,10755.0,726.0,10754.0,862.0,2,12028.0,17390.0
[14:39:40-745504],10755,50,10755.0,784.0,10754.0,862.0,2,12086.0,17397.0
[14:39:49-142800],10755,1,10755.0,180.0,10754.0,865.0,2,11482.0,17400.0
[14:39:49-143623],10755,22,10755.0,158.0,10754.0,865.0,2,11460.0,17400.0
[14:39:49-144628],10755,2,10755.0,156.0,10754.0,865.0,2,11458.0,17400.0
[14:39:49-146478],10755,1,10755.0,155.0,10754.0,865.0,2,11457.0,17400.0
[14:43:32-361330],10755,126,10755.0,172.0,10754.0,870.0,2,11439.0,17376.0
[14:43:32-937155],10755,45,10755.0,124.0,10754.0,870.0,2,11391.0,17376.0
[14:43:34-912151],10755,5,10755.0,119.0,10754.0,870.0,2,11386.0,17376.0
[14:43:35-623158],10755,28,10755.0,91.0,10754.0,870.0,2,11358.0,17376.0
[14:43:35-708714],10755,1,10755.0,90.0,10754.0,869.0,2,11357.0,17375.0
[14:44:04-041737],10755,5,10755.0,86.0,10754.0,843.0,2,11353.0,17349.0
[14:44:27-119650],10755,86,10756.0,962.0,10755.0,9.0,2,11267.0,17358.0
[14:44:27-122255],10755,3,10756.0,962.0,10755.0,6.0,1,11267.0,17355.0
[14:44:27-126108],10755,6,10756.0,962.0,10754.0,843.0,1,11267.0,17349.0
[14:44:28-583325],10755,2,10756.0,962.0,10755.0,48.0,2,11267.0,17397.0
[14:45:45-255225],10755,30,10756.0,1002.0,10755.0,34.0,1,11307.0,17384.0
[14:46:01-207348],10755,34,10756.0,1002.0,10754.0,844.0,1,11307.0,17350.0
[14:46:13-843314],10755,5,10755.0,85.0,10754.0,844.0,1,11392.0,17350.0
[14:46:32-053791],10754,1,10755.0,85.0,10754.0,743.0,1,11392.0,17249.0
[14:46:47-874658],10755,70,10755.0,15.0,10754.0,744.0,2,11322.0,17250.0
[14:46:47-876355],10755,2,10755.0,13.0,10754.0,744.0,2,11320.0,17250.0
[14:46:50-779764],10755,13,10756.0,1051.0,10755.0,7.0,2,11307.0,17257.0
[14:46:58-084626],10755,1,10756.0,1051.0,10755.0,6.0,1,11307.0,18256.0
[14:46:58-088526],10755,6,10756.0,1051.0,10755.0,1.0,1,11307.0,18251.0
[14:47:32-325395],10755,200,10756.0,918.0,10755.0,250.0,1,11174.0,17780.0
[14:47:50-591682],10755,2,10756.0,1020.0,10755.0,113.0,1,11306.0,17393.0
[14:47:50-592015],10755,1,10756.0,1020.0,10755.0,112.0,1,11306.0,17392.0
[14:47:50-593445],10755,1,10756.0,1020.0,10755.0,111.0,1,11306.0,17391.0
[14:47:50-594893],10755,4,10756.0,1020.0,10755.0,107.0,1,11306.0,17387.0
[14:47:50-596342],10755,1,10756.0,1020.0,10755.0,106.0,1,11306.0,17386.0
[14:47:50-597795],10755,3,10756.0,1020.0,10755.0,103.0,1,11306.0,17383.0
[14:47:50-599178],10755,1,10756.0,1020.0,10755.0,102.0,1,11306.0,17382.0
[14:47:51-708549],10755,10,10756.0,1020.0,10755.0,92.0,1,11306.0,17372.0
[14:47:52-563424],10755,2,10756.0,1020.0,10755.0,90.0,1,11306.0,17370.0
[14:48:16-929303],10756,1,10756.0,1019.0,10755.0,41.0,2,11305.0,17321.0
[14:49:51-163531],10755,2,10756.0,1019.0,10755.0,90.0,1,11355.0,17502.0
[14:50:31-645298],10756,1,10756.0,1018.0,10755.0,142.0,2,11354.0,17554.0
[14:53:46-131566],10755,200,10756.0,886.0,10755.0,60.0,1,11222.0,17626.0
[14:53:46-135370],10755,1,10756.0,968.0,10755.0,59.0,1,11304.0,17625.0
[14:53:46-139093],10755,2,10756.0,968.0,10755.0,57.0,1,11304.0,17623.0
[14:53:46-141658],10755,2,10756.0,968.0,10755.0,55.0,1,11304.0,17621.0
[14:53:54-720378],10756,1,10756.0,1017.0,10755.0,55.0,2,11353.0,17621.0
[14:54:04-010865],10755,12,10756.0,1017.0,10755.0,43.0,1,11353.0,17609.0
[14:54:04-012153],10755,25,10756.0,1017.0,10755.0,18.0,1,11353.0,17584.0
[14:54:04-014680],10755,8,10756.0,1017.0,10755.0,10.0,1,11353.0,17576.0
[14:54:04-017176],10755,8,10756.0,1017.0,10755.0,2.0,1,11353.0,17568.0
[14:54:04-018187],10755,2,,,,,1,,
[14:55:33-024763],10755,45,10755.0,5.0,10754.0,1135.0,2,11368.0,17494.0
[14:55:33-026269],10755,5,10756.0,1027.0,10754.0,1135.0,2,11363.0,17494.0
[14:55:54-264248],10755,9,10755.0,41.0,10754.0,1145.0,2,11404.0,17504.0
[14:55:54-265503],10755,9,10755.0,32.0,10754.0,1145.0,2,11395.0,17504.0
[14:55:54-268412],10755,25,10755.0,7.0,10754.0,1145.0,2,11370.0,17504.0
[14:55:54-269458],10755,5,10755.0,2.0,10754.0,1145.0,2,11365.0,17504.0
[14:55:54-270434],10755,2,10756.0,1027.0,10755.0,30.0,2,11363.0,17534.0
[14:55:59-356135],10755,20,10756.0,1027.0,10755.0,30.0,2,11363.0,17534.0
[14:56:30-373397],10755,72,10756.0,1027.0,10755.0,25.0,1,11363.0,17519.0
[14:56:54-449647],10755,50,10756.0,1027.0,10755.0,26.0,1,11363.0,17510.0
[14:57:02-141326],10756,1,10756.0,1026.0,10755.0,25.0,2,11362.0,17509.0
[14:57:30-333085],10755,45,,,,,1,,
[14:57:30-333542],10754,5,10756.0,1026.0,10754.0,1120.0,1,11362.0,17479.0
[14:57:30-338219],10755,1,10756.0,1026.0,10754.0,1120.0,2,11362.0,17479.0
[14:59:36-482239],10755,117,10755.0,83.0,10754.0,1170.0,1,11445.0,17501.0
[15:00:21-011269],10755,30,10755.0,111.0,10754.0,1170.0,2,11472.0,17499.0
[15:00:22-651022],10755,1,10755.0,107.0,10754.0,1170.0,2,11468.0,17499.0
[15:00:22-653603],10755,86,10755.0,21.0,10754.0,1170.0,2,11382.0,17499.0
[15:00:22-656118],10755,1,10755.0,20.0,10754.0,1170.0,2,11381.0,17499.0
[15:00:22-659939],10755,1,10755.0,19.0,10754.0,1170.0,2,11380.0,17499.0
[15:00:22-662353],10755,12,10755.0,7.0,10754.0,1170.0,2,11368.0,17499.0
[15:00:22-663676],10755,7,10756.0,1026.0,10755.0,14.0,2,11361.0,17513.0
[15:00:51-177739],10755,1,10756.0,1026.0,10755.0,370.0,1,11361.0,17807.0
[15:01:52-920308],10755,50,10756.0,1031.0,10755.0,176.0,1,11366.0,17714.0
[15:01:54-629621],10756,1,10756.0,1030.0,10755.0,176.0,2,11365.0,17714.0
[15:01:57-482242],10755,50,10756.0,1030.0,10755.0,126.0,1,11365.0,17664.0
[15:02:40-910387],10755,10,10756.0,1030.0,10755.0,116.0,1,11365.0,17654.0
[15:02:47-910350],10755,70,10756.0,1030.0,10755.0,46.0,1,11365.0,17584.0
[15:02:47-911992],10755,9,10756.0,1030.0,10755.0,37.0,1,11365.0,17575.0
[15:02:47-913096],10755,1,10756.0,1030.0,10755.0,36.0,1,11365.0,17574.0
[15:02:47-914565],10755,25,10756.0,1030.0,10755.0,11.0,1,11365.0,17549.0
[15:02:47-917972],10755,1,10756.0,1030.0,10755.0,10.0,1,11365.0,17548.0
[15:02:47-920331],10755,10,,,,,1,,
[15:03:21-472419],10755,1,10755.0,59.0,10754.0,1110.0,2,11424.0,17538.0
[15:03:21-473777],10755,1,10755.0,58.0,10754.0,1110.0,2,11423.0,17538.0
[15:03:21-474929],10755,2,10755.0,56.0,10754.0,1110.0,2,11421.0,17538.0
[15:03:21-476324],10755,1,10755.0,55.0,10754.0,1110.0,2,11420.0,17538.0
[15:03:28-558302],10755,50,10755.0,5.0,10754.0,1110.0,2,11370.0,17538.0
[15:03:28-560020],10755,2,10755.0,3.0,10754.0,1110.0,2,11368.0,17538.0
[15:03:28-562341],10755,3,10756.0,1030.0,10754.0,1110.0,2,11365.0,17538.0
[15:03:34-399078],10755,15,10756.0,1030.0,10755.0,71.0,1,11365.0,17609.0
[15:03:34-402371],10755,2,10756.0,1030.0,10755.0,68.0,1,11365.0,17606.0
[15:03:49-767401],10756,5,10756.0,1025.0,10755.0,171.0,2,11360.0,17709.0
[15:06:28-247205],10755,2,10756.0,1055.0,10755.0,336.0,1,11390.0,17871.0
[15:07:32-234966],10755,1,10756.0,1055.0,10755.0,355.0,1,11390.0,17890.0
[15:08:11-327581],10756,1,10756.0,1054.0,10755.0,358.0,2,11389.0,17848.0
[15:08:50-053640],10756,10,10756.0,1044.0,10755.0,358.0,2,11379.0,17848.0
[15:09:17-297062],10755,13,10756.0,960.0,10755.0,530.0,1,11295.0,18120.0
[15:09:22-998827],10755,6,10756.0,960.0,10755.0,552.0,1,11295.0,18142.0
[15:09:28-474807],10756,100,10756.0,866.0,10755.0,452.0,2,11291.0,18042.0
[15:09:28-999093],10755,6,10756.0,860.0,10755.0,446.0,1,11285.0,18036.0
[15:09:34-030960],10756,2,10756.0,855.0,10755.0,466.0,2,11280.0,18056.0
[15:09:34-583984],10756,100,10756.0,755.0,10755.0,467.0,2,11180.0,17957.0
[15:09:34-722237],10756,150,10756.0,605.0,10755.0,491.0,2,11030.0,17981.0
[15:09:34-724222],10756,84,10756.0,521.0,10755.0,491.0,2,10946.0,17981.0
[15:09:34-726416],10756,4,10756.0,517.0,10755.0,491.0,2,10942.0,17981.0
[15:09:34-729082],10756,174,10756.0,343.0,10755.0,491.0,2,10768.0,17981.0
[15:09:34-736388],10756,6,10756.0,337.0,10755.0,491.0,2,10762.0,17981.0
[15:09:34-739214],10756,1,10756.0,336.0,10755.0,491.0,2,10761.0,17981.0
[15:09:34-740145],10756,1,10756.0,335.0,10755.0,491.0,2,10760.0,17981.0
[15:09:34-741362],10756,3,10756.0,332.0,10755.0,491.0,2,10757.0,17981.0
[15:09:34-746367],10756,2,10756.0,330.0,10755.0,491.0,2,10755.0,17981.0
[15:09:34-748895],10756,39,10756.0,291.0,10755.0,491.0,2,10716.0,17981.0
[15:09:34-757672],10756,45,10756.0,246.0,10755.0,491.0,2,10671.0,17981.0
[15:09:34-763718],10756,65,10756.0,181.0,10755.0,491.0,2,10606.0,17981.0
[15:09:34-765592],10756,2,10756.0,179.0,10755.0,491.0,2,10604.0,17981.0
[15:09:35-162477],10756,179,10757.0,1109.0,10756.0,21.0,2,10425.0,18002.0
[15:09:48-541775],10757,1,10757.0,511.0,10756.0,553.0,2,9827.0,18693.0
[15:09:49-108457],10757,5,10757.0,506.0,10756.0,553.0,2,9822.0,18693.0
[15:10:31-226064],10757,100,10757.0,485.0,10756.0,587.0,2,7921.0,18774.0
[15:12:03-950671],10757,200,10757.0,197.0,10756.0,883.0,2,8235.0,20180.0
[15:12:05-227756],10757,50,10757.0,144.0,10756.0,883.0,2,8182.0,20180.0
[15:12:05-229385],10757,3,10757.0,141.0,10756.0,883.0,2,8179.0,20180.0
[15:12:05-796835],10757,28,10757.0,401.0,10756.0,883.0,2,8439.0,20177.0
[15:12:09-137811],10757,90,10757.0,490.0,10756.0,793.0,2,8528.0,20087.0
[15:12:11-365873],10757,10,10757.0,480.0,10756.0,793.0,2,8518.0,20087.0
[15:12:13-580775],10757,50,10757.0,430.0,10756.0,793.0,2,8468.0,20087.0
[15:12:14-358910],10757,200,10757.0,230.0,10756.0,793.0,2,8268.0,20087.0
[15:12:18-540624],10757,100,10757.0,158.0,10756.0,793.0,2,8246.0,20137.0
[15:12:19-380273],10757,50,10757.0,50.0,10756.0,809.0,2,8138.0,20153.0
[15:12:19-928832],10757,50,10758.0,772.0,10757.0,50.0,2,8088.0,20203.0
[15:12:19-937881],10757,54,10758.0,357.0,10757.0,1.0,1,7673.0,20034.0
[15:12:27-206599],10758,1,10758.0,475.0,10757.0,329.0,2,7791.0,20338.0
[15:13:05-755701],10757,50,10758.0,854.0,10757.0,290.0,1,8370.0,20164.0
[15:13:05-757466],10757,39,10758.0,854.0,10757.0,251.0,1,8370.0,20125.0
[15:13:05-759206],10757,111,10758.0,854.0,10757.0,140.0,1,8370.0,20014.0
[15:13:05-760317],10757,1,10758.0,854.0,10757.0,139.0,1,8370.0,20013.0
[15:13:05-761585],10757,18,10758.0,854.0,10757.0,121.0,1,8370.0,19995.0
[15:13:05-763162],10757,4,10758.0,854.0,10757.0,117.0,1,8370.0,19991.0
[15:13:05-765641],10757,3,10758.0,854.0,10757.0,114.0,1,8370.0,19988.0
[15:13:05-767060],10757,2,10758.0,854.0,10757.0,112.0,1,8370.0,19986.0
[15:13:05-769474],10757,29,10758.0,854.0,10757.0,83.0,1,8370.0,19957.0
[15:13:05-771967],10757,7,10758.0,854.0,10757.0,76.0,1,8370.0,19950.0
[15:13:05-773377],10757,2,10758.0,854.0,10757.0,74.0,1,8370.0,19948.0
[15:13:05-775691],10757,74,,,,,1,,
[15:13:06-430681],10757,1,10758.0,1004.0,10757.0,7.0,2,8520.0,19881.0
[15:13:06-432193],10757,2,10758.0,1004.0,10757.0,5.0,1,8520.0,19879.0
[15:13:06-433619],10757,5,10757.0,2.0,10756.0,869.0,1,8522.0,19874.0
[15:13:34-087670],10756,50,10757.0,527.0,10756.0,738.0,1,8997.0,19754.0
[15:14:15-254331],10756,2,10757.0,906.0,10756.0,886.0,1,9337.0,19514.0
[15:14:21-694907],10757,1,10757.0,915.0,10756.0,885.0,2,9346.0,19513.0
[15:14:45-033445],10757,15,10757.0,785.0,10756.0,885.0,2,9127.0,19452.0
[15:14:49-442341],10757,8,10757.0,723.0,10756.0,967.0,2,9065.0,19534.0
[15:14:49-443972],10757,5,10757.0,718.0,10756.0,967.0,2,9060.0,19534.0
[15:14:49-444323],10757,3,10757.0,715.0,10756.0,967.0,2,9057.0,19534.0
[15:14:52-649251],10757,100,10757.0,615.0,10756.0,970.0,2,8907.0,19537.0
[15:14:54-417764],10757,30,10757.0,485.0,10756.0,970.0,2,8827.0,19537.0
[15:14:54-419383],10757,2,10757.0,483.0,10756.0,970.0,2,8825.0,19537.0
[15:14:54-421406],10757,3,10757.0,480.0,10756.0,970.0,2,8822.0,19537.0
[15:14:54-604048],10756,8,10757.0,480.0,10756.0,959.0,1,8822.0,19526.0
[15:14:55-061159],10757,150,10757.0,330.0,10756.0,959.0,2,8772.0,19526.0
[15:14:55-062968],10757,1,10757.0,329.0,10756.0,959.0,2,8771.0,19526.0
[15:14:55-187398],10757,3,10757.0,326.0,10756.0,959.0,2,8768.0,19526.0
[15:14:56-238181],10757,1,10757.0,325.0,10756.0,959.0,2,8767.0,19526.0
[15:14:56-466760],10757,1,10757.0,324.0,10756.0,959.0,2,8766.0,19526.0
[15:14:56-651257],10757,1,10757.0,323.0,10756.0,1009.0,2,8765.0,19576.0
[15:14:56-867494],10757,1,10757.0,322.0,10756.0,1009.0,2,8764.0,19576.0
[15:14:57-940177],10757,81,10757.0,251.0,10756.0,1009.0,2,8693.0,19576.0
[15:14:57-942683],10757,158,10757.0,93.0,10756.0,1009.0,2,8535.0,19576.0
[15:14:57-943096],10757,1,10757.0,92.0,10756.0,1009.0,2,8534.0,19576.0
[15:14:57-945915],10757,2,10757.0,90.0,10756.0,1009.0,2,8532.0,19576.0
[15:14:57-948355],10757,1,10757.0,89.0,10756.0,1009.0,2,8531.0,19576.0
[15:14:57-949614],10757,89,,,,,2,,
[15:14:59-250261],10757,9,10758.0,876.0,10757.0,5.0,1,8442.0,19581.0
[15:14:59-251406],10757,3,10758.0,876.0,10757.0,2.0,1,8442.0,19578.0
[15:14:59-252837],10757,2,10758.0,876.0,10756.0,1009.0,1,8442.0,19576.0
[15:14:59-393068],10758,1,10758.0,875.0,10756.0,1009.0,2,8441.0,19576.0
[15:15:00-068907],10758,1,10758.0,874.0,10757.0,1.0,2,8440.0,19577.0
[15:15:00-497995],10758,1,10758.0,873.0,10757.0,6.0,2,8439.0,19582.0
[15:15:01-224673],10758,1,10758.0,872.0,10757.0,6.0,2,8438.0,19582.0
[15:15:03-845505],10757,61,10758.0,772.0,10756.0,1009.0,1,8338.0,19576.0
[15:15:22-241687],10757,300,10757.0,10.0,10756.0,1112.0,2,8248.0,19759.0
[15:15:22-243655],10757,10,10758.0,772.0,10756.0,1112.0,2,8238.0,19759.0
[15:15:26-946292],10758,1,10758.0,771.0,10757.0,236.0,2,8281.0,19592.0
[15:15:57-008195],10758,500,10758.0,161.0,10757.0,355.0,2,7372.0,19694.0
[15:15:57-888859],10758,2,10758.0,164.0,10757.0,435.0,2,7375.0,19774.0
[15:16:19-063163],10758,200,10758.0,138.0,10757.0,517.0,2,7515.0,19942.0
[15:16:25-261955],10758,10,10758.0,147.0,10757.0,517.0,2,7524.0,20016.0
[15:16:25-544780],10757,10,10758.0,147.0,10757.0,507.0,1,7524.0,20006.0
[15:16:25-568812],10757,180,10758.0,147.0,10757.0,327.0,1,7524.0,19826.0
[15:17:03-187023],10758,1,10758.0,297.0,10757.0,450.0,2,7664.0,19911.0
[15:18:01-820308],10758,100,10758.0,472.0,10757.0,611.0,2,8139.0,20019.0
[15:19:44-684522],10758,1,10758.0,474.0,10757.0,678.0,2,8201.0,19987.0
[15:20:01-954003],10758,100,10758.0,371.0,10757.0,678.0,2,8098.0,19987.0
[15:20:01-956278],10758,158,10758.0,213.0,10757.0,678.0,2,7940.0,19987.0
[15:20:01-959315],10758,6,10758.0,207.0,10757.0,678.0,2,7934.0,19987.0
[15:20:01-960526],10758,4,10758.0,203.0,10757.0,678.0,2,7930.0,19987.0
[15:20:01-961883],10758,3,10758.0,200.0,10757.0,678.0,2,7927.0,19987.0
[15:20:01-964396],10758,28,10758.0,172.0,10757.0,678.0,2,7899.0,19984.0
[15:20:02-488692],10758,100,10758.0,72.0,10757.0,678.0,2,7799.0,19984.0
[15:20:02-490327],10758,2,10758.0,70.0,10757.0,678.0,2,7797.0,19984.0
[15:20:02-490676],10758,8,10758.0,62.0,10757.0,678.0,2,7789.0,19984.0
[15:20:02-504962],10758,50,10758.0,12.0,10757.0,678.0,2,7739.0,19984.0
[15:20:02-506588],10758,2,10758.0,10.0,10757.0,678.0,2,7737.0,19984.0
[15:20:04-381941],10758,50,10758.0,60.0,10757.0,678.0,2,7787.0,19984.0
[15:20:06-716738],10758,20,10758.0,40.0,10757.0,739.0,2,7767.0,20045.0
[15:20:09-384329],10758,16,10758.0,24.0,10757.0,723.0,2,7751.0,20029.0
[15:20:10-241160],10758,24,10759.0,991.0,10758.0,26.0,2,7727.0,20055.0
[15:20:10-251613],10758,26,10759.0,1072.0,10758.0,6.0,1,7808.0,19832.0
[15:20:10-254091],10758,6,10759.0,1072.0,10757.0,723.0,1,7808.0,19826.0
[15:20:11-166345],10759,1,10759.0,1071.0,10757.0,720.0,2,8307.0,19823.0
[15:20:11-213118],10758,1,10759.0,1071.0,10757.0,720.0,1,8307.0,19823.0
[15:20:11-238615],10759,15,10759.0,1056.0,10757.0,722.0,2,8292.0,19825.0
[15:20:11-243465],10758,1,10759.0,1056.0,10758.0,14.0,1,8292.0,19839.0
[15:20:23-999998],10759,50,10759.0,1006.0,10758.0,177.0,2,10192.0,20087.0
[15:20:42-597420],10759,1,10759.0,1007.0,10758.0,172.0,2,10303.0,19991.0
[15:21:14-704438],10758,100,10759.0,1078.0,10758.0,216.0,1,10375.0,20016.0
[15:21:14-706697],10758,20,10759.0,1078.0,10758.0,196.0,1,10375.0,19996.0
[15:21:14-708202],10758,158,10759.0,1078.0,10758.0,38.0,1,10375.0,19838.0
[15:21:14-710640],10758,4,10759.0,1078.0,10758.0,34.0,1,10375.0,19834.0
[15:21:14-711997],10758,3,10759.0,1078.0,10758.0,31.0,1,10375.0,19831.0
[15:21:14-713379],10758,20,10759.0,1078.0,10758.0,11.0,1,10375.0,19811.0
[15:21:14-714742],10758,1,10759.0,1078.0,10758.0,10.0,1,10375.0,19810.0
[15:21:14-716278],10758,1,10759.0,1078.0,10758.0,9.0,1,10375.0,19809.0
[15:21:14-720679],10758,9,10758.0,1.0,10757.0,811.0,1,10376.0,19800.0
[15:21:18-441243],10758,51,10758.0,103.0,10757.0,811.0,2,10478.0,19800.0
[15:22:12-753491],10758,8,10758.0,71.0,10757.0,660.0,2,11855.0,19574.0
[15:22:13-110201],10758,8,10758.0,63.0,10757.0,660.0,2,11847.0,19563.0
[15:22:13-365030],10758,50,10758.0,13.0,10757.0,660.0,2,11797.0,19563.0
[15:22:13-366749],10758,2,10758.0,11.0,10757.0,660.0,2,11795.0,19563.0
[15:22:13-369424],10758,11,10759.0,1078.0,10757.0,660.0,2,11784.0,19563.0
[15:22:14-321194],10758,3,10759.0,1078.0,10758.0,197.0,1,11784.0,19760.0
[15:22:18-218312],10758,100,10759.0,1078.0,10758.0,200.0,1,11784.0,19763.0
[15:22:24-021282],10758,98,10758.0,2.0,10757.0,660.0,1,11786.0,19563.0
[15:22:25-806151],10758,2,10759.0,1078.0,10758.0,45.0,2,11784.0,19608.0
[15:22:25-822553],10758,11,10759.0,1078.0,10758.0,35.0,1,11784.0,19598.0
[15:22:27-077999],10758,85,10758.0,15.0,10757.0,610.0,1,11799.0,19513.0
[15:22:27-418643],10758,6,10758.0,9.0,10757.0,610.0,2,11793.0,19513.0
[15:22:27-420354],10758,3,10758.0,6.0,10757.0,610.0,2,11790.0,19513.0
[15:22:27-421367],10758,1,10758.0,5.0,10757.0,610.0,2,11789.0,19513.0
[15:22:27-422825],10758,3,10758.0,2.0,10757.0,610.0,2,11786.0,19513.0
[15:22:27-424190],10758,2,,,,,2,,
[15:22:40-604559],10759,1,10759.0,1077.0,10758.0,263.0,2,11783.0,19775.0
[15:23:59-050429],10758,100,10759.0,1147.0,10758.0,177.0,1,11953.0,19900.0
[15:23:59-052283],10758,1,10759.0,1147.0,10758.0,176.0,1,11953.0,19899.0
[15:24:05-945655],10758,5,10759.0,1147.0,10758.0,172.0,1,11953.0,19893.0
[15:24:09-744498],10758,30,10759.0,1147.0,10758.0,142.0,1,11953.0,19863.0
[15:24:09-746517],10758,1,10759.0,1147.0,10758.0,141.0,1,11953.0,19862.0
[15:24:12-669900],10758,30,10759.0,1147.0,10758.0,111.0,1,11953.0,19831.0
